id,uuid,observed_on_string,observed_on,time_observed_at,user_id,user_login,user_name,created_at,updated_at,url,image_url,tag_list,description,captive_cultivated,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_device,place_town_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
158438122,1cd13b69-add3-44e0-85cc-fa517da52a0e,4/15/2023 12:52,4/15/2023,2023-04-15 19:52:00 UTC,29091,birdwhisperer,Sean Cozart,2023-05-01 02:12:07 UTC,2023-05-01 02:48:29 UTC,https://www.inaturalist.org/observations/158438122,https://inaturalist-open-data.s3.amazonaws.com/photos/273804384/medium.jpeg,,,FALSE,"Baker County, OR, USA",44.45092524,-118.1926033,8,,,,,open,FALSE,,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
159664517,045186b1-ebc4-4d27-8b5b-d1a47cc0ecbe,4/17/2023 19:06,4/17/2023,2023-04-18 02:06:00 UTC,29091,birdwhisperer,Sean Cozart,2023-05-04 14:59:48 UTC,2025-04-03 13:20:10 UTC,https://www.inaturalist.org/observations/159664517,https://inaturalist-open-data.s3.amazonaws.com/photos/275866783/medium.jpeg,,,FALSE,"Baker County, OR, USA",45.0134379,-117.9326697,2,,,,,open,FALSE,,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
160338597,aa1ab2c3-4471-45b6-813b-db2ac415742d,5/6/2023 17:12,5/6/2023,2023-05-07 00:12:04 UTC,4243798,poultrypalace,Madrone Ruggiero,2023-05-07 15:55:07 UTC,2023-05-09 16:16:59 UTC,https://www.inaturalist.org/observations/160338597,https://inaturalist-open-data.s3.amazonaws.com/photos/277059988/medium.jpeg,,Eating a large Tyee sucker. 3 otters total.,FALSE,"Douglas County, US-OR, US",42.93965855,-122.9355043,10,,,,,open,FALSE,,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
161922793,50b22fb8-4903-4b60-86a0-35c7e98fe8d7,2023-05-15 08:19:06-08:00,5/15/2023,2023-05-15 16:19:06 UTC,1131447,susankirkbride,Susan Kirkbride,2023-05-16 03:46:38 UTC,2023-05-16 04:46:54 UTC,https://www.inaturalist.org/observations/161922793,https://inaturalist-open-data.s3.amazonaws.com/photos/279927433/medium.jpg,,,FALSE,"Smithfield Rd, Dallas, OR, US",44.978345,-123.27528,,,,,,open,FALSE,,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
162319662,2b0434d9-8898-465b-bde8-8eae23370c4e,5/18/2023 6:18,5/18/2023,2023-05-18 13:18:00 UTC,4770078,ppickering,Phil Pickering,2023-05-18 15:43:51 UTC,2023-05-18 15:48:36 UTC,https://www.inaturalist.org/observations/162319662,https://inaturalist-open-data.s3.amazonaws.com/photos/280657241/medium.jpg,,,FALSE,"Ichwhit Park, Lincoln County, OR, USA",44.8722909,-123.92178,,,,,,open,FALSE,,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
163073625,fd13b11a-ebc8-4e44-83d7-8264e69763d6,5/21/2023 13:36,5/21/2023,2023-05-21 20:36:39 UTC,2112813,rokcestnik,,2023-05-22 06:31:23 UTC,2023-05-25 16:10:22 UTC,https://www.inaturalist.org/observations/163073625,https://inaturalist-open-data.s3.amazonaws.com/photos/282019346/medium.jpeg,,,FALSE,"Rhododendron, OR 97049, USA",45.29745629,-121.7932172,29,,,,,open,FALSE,gps,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
163857425,e3929b26-915a-473f-8c55-1dc9664f510c,2023-05-26 11:23:24-07:00,5/26/2023,2023-05-26 18:23:24 UTC,6817627,lostinmoss,Dani Rietze,2023-05-26 18:50:04 UTC,2024-12-04 03:10:40 UTC,https://www.inaturalist.org/observations/163857425,https://inaturalist-open-data.s3.amazonaws.com/photos/283510702/medium.jpg,,,FALSE,"Smith Rock State Park, Terrebonne, OR, US",44.36710833,-121.1403417,4,,,,,open,FALSE,,,Western River Otter,Lontra canadensis pacifica,Western River Otter,Mammalia,236798
164349006,8787ab4e-4182-4d23-9555-30cb46edc582,2/5/2023 14:11,2/5/2023,2023-02-05 22:11:00 UTC,416993,umpquamatt,Matt Hunter,2023-05-29 02:47:08 UTC,2023-07-09 01:54:52 UTC,https://www.inaturalist.org/observations/164349006,https://static.inaturalist.org/photos/284350398/medium.jpg,,,FALSE,"Sutherlin, OR, USA",43.39503486,-123.3646809,8,,,,,open,FALSE,,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
164546251,a520fb82-27b7-44f9-8ca5-0dec439ee1e2,5/28/2023,5/28/2023,,2222311,katelink,Katelin Kutella,2023-05-30 00:43:46 UTC,2023-05-30 00:50:19 UTC,https://www.inaturalist.org/observations/164546251,https://static.inaturalist.org/photos/284714153/medium.jpeg,,,FALSE,"Lane County, OR, USA",43.8771986,-124.1380462,86,,,,,open,FALSE,gps,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
165769536,753ae608-bde6-43b3-a6c5-d3e283b2be8b,5/25/2023 11:29,5/25/2023,2023-05-25 18:29:00 UTC,4425,birdernaturalist,Rich Hoyer,2023-06-05 19:15:24 UTC,2023-09-02 11:16:26 UTC,https://www.inaturalist.org/observations/165769536,https://inaturalist-open-data.s3.amazonaws.com/photos/286975351/medium.jpeg,,North American River Otter,FALSE,"Harney County, OR, USA",42.92511944,-118.872,1,,,,,open,FALSE,,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
166128498,bd083614-fe1a-4c1b-a35d-e1a5bfafab46,2023-06-07 09:51:17-07:00,6/7/2023,2023-06-07 16:51:17 UTC,4485188,k_tullis1,,2023-06-07 20:15:26 UTC,2025-04-04 00:03:16 UTC,https://www.inaturalist.org/observations/166128498,https://inaturalist-open-data.s3.amazonaws.com/photos/287652236/medium.jpg,,,FALSE,"North Pacific Ocean, OR, US",45.72081805,-123.9443651,2305,,,,,open,FALSE,,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
166138041,9c463fc0-480e-4027-8dac-28eca6763d13,2023-06-07 09:52:36-07:00,6/7/2023,2023-06-07 16:52:36 UTC,1419552,r_tullis2,,2023-06-07 21:19:58 UTC,2023-06-14 04:57:34 UTC,https://www.inaturalist.org/observations/166138041,https://static.inaturalist.org/photos/287668623/medium.jpg,,,FALSE,"North Pacific Ocean, OR, US",45.7236916,-123.946877,372,,,,,open,FALSE,,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
166470864,9183fd72-52f6-44e5-8e1e-6f8bb56c7fea,6/9/2023 8:23,6/9/2023,2023-06-09 15:23:00 UTC,4770078,ppickering,Phil Pickering,2023-06-09 20:11:53 UTC,2023-07-02 01:23:44 UTC,https://www.inaturalist.org/observations/166470864,https://inaturalist-open-data.s3.amazonaws.com/photos/288281178/medium.jpg,,apparently stranded on mud by outgoing tide but otherwise seemingly healthy,FALSE,"Salishan Nature Trail, Lincoln Beach, OR, USA",44.89353985,-124.0288541,,,,,,open,FALSE,,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
167130317,c6f6fa39-f87d-45c4-9fc0-37bb22851bd5,2022-10-29 13:31:00-07:00,10/29/2022,2022-10-29 20:31:00 UTC,6133187,lindsaypj,Lindsay Johnson,2023-06-13 02:52:32 UTC,2023-06-14 18:04:34 UTC,https://www.inaturalist.org/observations/167130317,https://inaturalist-open-data.s3.amazonaws.com/photos/289489225/medium.jpg,,,FALSE,"Umpqua River, Reedsport, OR, US",43.69000104,-123.9620917,3924,,,,,open,FALSE,,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
167940672,d44d36fa-2b1b-4afe-b2cb-ffb7ad975874,6/17/2023 8:55,6/17/2023,2023-06-17 15:55:00 UTC,387373,jayras,,2023-06-17 19:20:22 UTC,2023-06-18 16:03:47 UTC,https://www.inaturalist.org/observations/167940672,https://inaturalist-open-data.s3.amazonaws.com/photos/290981599/medium.jpg,,,FALSE,"Clatsop County, OR, USA",46.172471,-123.667035,1000,,,,,open,FALSE,,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
169325228,e1f2f429-8f5a-42f2-8570-501598bf5e85,6/14/2023 15:29,6/14/2023,2023-06-14 22:29:00 UTC,1252377,sf_angler,,2023-06-25 05:35:32 UTC,2023-06-30 22:59:06 UTC,https://www.inaturalist.org/observations/169325228,https://inaturalist-open-data.s3.amazonaws.com/photos/293547922/medium.jpeg,,,FALSE,"Curry County, OR, USA",42.204117,-124.37491,12,,,,,open,FALSE,,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
169430204,e4c24c41-4552-40c4-b3e3-26fd59b3946b,6/24/2023 16:53,6/24/2023,2023-06-24 23:53:00 UTC,1289543,bradmoon,Brad Moon,2023-06-25 18:17:43 UTC,2023-10-04 19:33:09 UTC,https://www.inaturalist.org/observations/169430204,https://static.inaturalist.org/photos/293792517/medium.jpg,"Timber Linn Memorial Park, diving, locomotion, swimming",,FALSE,"Linn County, OR, USA",44.6377545,-123.0518358,,,,,,open,FALSE,,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
169437205,5a90f5e7-d4e4-4579-9bbb-45c6e46f969f,6/25/2023 11:03,6/25/2023,2023-06-25 18:03:38 UTC,509284,orbweaveraraneae,Arawe Mae,2023-06-25 18:53:21 UTC,2024-06-25 17:54:15 UTC,https://www.inaturalist.org/observations/169437205,https://static.inaturalist.org/photos/293751393/medium.jpeg,,,FALSE,"Sunriver, OR 97707, USA",43.86919722,-121.453075,,,,,,open,FALSE,gps,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
170062636,c0cc1863-d392-466e-a0c8-a539b027df38,6/28/2023 20:00,6/28/2023,2023-06-29 03:00:38 UTC,1431743,nevofthewild,,2023-06-29 04:16:27 UTC,2023-07-05 19:23:16 UTC,https://www.inaturalist.org/observations/170062636,https://inaturalist-open-data.s3.amazonaws.com/photos/294909416/medium.jpeg,,,FALSE,"Metzger, OR, USA",45.44634722,-122.7918694,,,,,,open,FALSE,gps,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
170210255,93e88a4a-6ce6-4d45-9991-a6b3bc3d3305,2023-04-05 17:55:00-07:00,4/5/2023,2023-04-06 00:55:00 UTC,483844,lynette7,Lynette Villagomez,2023-06-30 01:41:18 UTC,2024-08-01 16:10:54 UTC,https://www.inaturalist.org/observations/170210255,https://static.inaturalist.org/photos/382257187/medium.jpg,,,FALSE,"Clatsop County, US-OR, US",45.8801171,-123.936848,6,,,,,open,FALSE,,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
171550668,91ca012b-8a20-438a-89c1-5eb5b14377db,2023-06-30 17:29:31-07:00,6/30/2023,2023-07-01 00:29:31 UTC,1332645,riverman11,,2023-07-07 13:14:25 UTC,2023-08-11 00:15:00 UTC,https://www.inaturalist.org/observations/171550668,https://static.inaturalist.org/photos/297697565/medium.jpg,,,FALSE,"Merlin, OR, US",42.65221164,-123.7266186,393,,,,,open,FALSE,,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
171782199,1fbbca4e-ff36-4fab-b403-3b802981125a,2023-07-03 18:40:29-07:00,7/3/2023,2023-07-04 01:40:29 UTC,3800086,nature1111,,2023-07-08 17:30:30 UTC,2024-06-28 21:27:10 UTC,https://www.inaturalist.org/observations/171782199,https://inaturalist-open-data.s3.amazonaws.com/photos/298122808/medium.jpg,,,FALSE,"Deschutes River, Bend, OR, US",43.87614121,-121.4614879,89,,,,,open,FALSE,,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
171859632,2ed2f59e-d57b-4cf6-afbd-6e147c6ec9f4,6/19/2023 9:09,6/19/2023,2023-06-19 16:09:00 UTC,114297,heatharcadia,Heather Klebs,2023-07-09 00:23:11 UTC,2024-06-28 21:27:12 UTC,https://www.inaturalist.org/observations/171859632,https://static.inaturalist.org/photos/298257609/medium.jpg,,,FALSE,"Deschutes County, OR, USA",44.36631209,-121.1424497,19,,,,,open,FALSE,,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
171859634,5ac08151-0d62-4294-a3ac-cccb815fe69a,6/19/2023 8:57,6/19/2023,2023-06-19 15:57:00 UTC,114297,heatharcadia,Heather Klebs,2023-07-09 00:23:11 UTC,2024-06-28 21:27:14 UTC,https://www.inaturalist.org/observations/171859634,https://static.inaturalist.org/photos/298257627/medium.jpg,,,FALSE,"Deschutes County, OR, USA",44.36692602,-121.1398981,53,,,,,open,FALSE,,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
172270469,5aa635c1-e224-4420-8b7f-a48bdd2d55cf,7/10/2023 11:53,7/10/2023,2023-07-10 18:53:59 UTC,317500,davidcbailey,David C. Bailey,2023-07-11 02:44:59 UTC,2024-08-01 16:19:07 UTC,https://www.inaturalist.org/observations/172270469,https://static.inaturalist.org/photos/299036522/medium.jpeg,,,FALSE,"Clatsop County, OR, USA",46.22532054,-123.9916802,5,,,,,open,FALSE,,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
173120469,480cdba2-fc9b-4528-b4de-24d96213bd3c,6/22/2023 13:51,6/22/2023,2023-06-22 20:51:00 UTC,87803,pdx_pika,,2023-07-16 00:27:46 UTC,2024-06-28 02:07:57 UTC,https://www.inaturalist.org/observations/173120469,https://static.inaturalist.org/photos/300609444/medium.jpg,,,FALSE,"River Trail, Terrebonne, OR 97760, USA",44.366558,-121.140367,,,,,,open,FALSE,,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
173639740,1f38cdbe-c7c0-4278-9f9a-c62d0812ee13,7/18/2023 11:51,7/18/2023,2023-07-18 18:51:01 UTC,1236666,colinfairbairn,Colin Fairbairn,2023-07-18 18:52:11 UTC,2025-04-04 07:14:29 UTC,https://www.inaturalist.org/observations/173639740,https://static.inaturalist.org/photos/301564293/medium.jpeg,,,FALSE,"Ashland, OR 97520, USA",42.175399,-122.6815109,,,,,,open,FALSE,gps,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
173847446,cc933fe7-8315-430c-92f8-4a6a93e31106,2023-04-15 19:22:02-07:00,4/15/2023,2023-04-16 02:22:02 UTC,985369,borealbaylee,,2023-07-19 22:40:59 UTC,2023-07-24 04:02:29 UTC,https://www.inaturalist.org/observations/173847446,https://static.inaturalist.org/photos/301951755/medium.jpg,,,FALSE,"Klamath Falls, OR, US",42.00912509,-121.7095522,9302,,,,,open,FALSE,,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
174034666,0db35dfc-79bb-4bf3-a8b1-0f46daecb091,7/19/2023 7:32,7/19/2023,2023-07-19 14:32:37 UTC,5924986,tidaltraveler,Sage Sharp,2023-07-21 01:46:46 UTC,2025-04-04 07:35:40 UTC,https://www.inaturalist.org/observations/174034666,https://inaturalist-open-data.s3.amazonaws.com/photos/302300224/medium.jpeg,,"I tracked a series of coyote foot prints to this spot, where there was a heavy mixture of this unknown foot print and the coyote footprint.

A slight tail track was visible.

The front and hind foot prints were roughly 1.5 feet apart in most places.

Could be a river otter?",FALSE,"Lane County, OR, USA",44.20666597,-124.11596,,,,,,open,FALSE,,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
174786332,4f90e9db-b1d0-4899-8937-9067ae1621a0,2023-07-24 18:02:53-07:00,7/24/2023,2023-07-25 01:02:53 UTC,461535,cfmspencer,,2023-07-25 01:04:04 UTC,2024-06-28 02:07:32 UTC,https://www.inaturalist.org/observations/174786332,https://static.inaturalist.org/photos/303715066/medium.jpg,,Feeding in the river ,FALSE,"Oregon, US",44.28040381,-121.0961142,150,,,,obscured,open,TRUE,,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
176435305,0423a971-1953-46c3-a703-e94d34e288f5,2023-08-03 06:40:21-07:00,8/3/2023,2023-08-03 13:40:21 UTC,2103843,rosstodd,Ross Todd,2023-08-03 14:19:51 UTC,2024-06-27 14:12:32 UTC,https://www.inaturalist.org/observations/176435305,https://static.inaturalist.org/photos/306743899/medium.jpg,,,FALSE,"Deschutes National Forest, Bend, OR, US",43.88362833,-121.4450533,9,,,,,open,FALSE,,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
176649926,6f28dd45-db85-4382-8a58-2dac4f122dd9,2023-07-01 08:45:55-07:00,7/1/2023,2023-07-01 15:45:55 UTC,7206251,gypsea48,,2023-08-04 19:30:36 UTC,2025-04-04 09:50:26 UTC,https://www.inaturalist.org/observations/176649926,https://inaturalist-open-data.s3.amazonaws.com/photos/307140404/medium.jpg,,,FALSE,"SE 148th Dr, South Beach, OR, US",44.53107833,-124.0712667,4,,,,,open,FALSE,,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
176913641,a11cea19-f6d3-4ac4-8d97-cce65c2b3650,2023-07-31 11:19:18-08:00,7/31/2023,2023-07-31 19:19:18 UTC,815618,amytimmins,Amy T,2023-08-06 05:23:33 UTC,2023-08-07 00:44:52 UTC,https://www.inaturalist.org/observations/176913641,https://static.inaturalist.org/photos/307629490/medium.jpg,,,FALSE,"Greenway Park, Beaverton, OR, US",45.45176673,-122.7944599,42,,,,,open,FALSE,,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
177433322,cd432fcd-8cb1-4aee-af05-43bb392c258e,2023-08-08 13:53:45-07:00,8/8/2023,2023-08-08 20:53:45 UTC,3578744,holyegg,Corey Brooke,2023-08-09 00:40:41 UTC,2025-09-11 12:56:56 UTC,https://www.inaturalist.org/observations/177433322,https://inaturalist-open-data.s3.amazonaws.com/photos/308595450/medium.jpg,,,FALSE,"Gold Lake Bog, Blue River, OR, US",43.63806333,-122.0370028,4,,,,,open,FALSE,,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
177453327,9ab91655-92a5-434d-9058-a95757015ae0,8/5/2023 9:59,8/5/2023,2023-08-05 16:59:00 UTC,966977,peterolsoy,Peter Olsoy,2023-08-09 03:42:59 UTC,2023-08-10 21:29:37 UTC,https://www.inaturalist.org/observations/177453327,https://inaturalist-open-data.s3.amazonaws.com/photos/308630942/medium.jpg,,,FALSE,"Lincoln County, OR, USA",44.4933343,-124.0852274,,,,,,open,FALSE,,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
178195618,ae759d04-ce66-42da-bec3-fc6548639802,7/27/2023 7:35,7/27/2023,2023-07-27 14:35:00 UTC,29091,birdwhisperer,Sean Cozart,2023-08-13 15:45:17 UTC,2023-08-13 17:20:47 UTC,https://www.inaturalist.org/observations/178195618,https://inaturalist-open-data.s3.amazonaws.com/photos/310026637/medium.jpeg,,One of two. ,FALSE,"Wallowa County, OR, USA",45.61068024,-117.6045441,2,,,,,open,FALSE,,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
178195619,1e3ee6e1-ee71-44e2-ac95-12ecc1e25ffc,7/27/2023 7:37,7/27/2023,2023-07-27 14:37:00 UTC,29091,birdwhisperer,Sean Cozart,2023-08-13 15:45:17 UTC,2023-08-13 17:22:25 UTC,https://www.inaturalist.org/observations/178195619,https://inaturalist-open-data.s3.amazonaws.com/photos/310026649/medium.jpeg,,Second individual.,FALSE,"Wallowa County, OR, USA",45.61067917,-117.6043106,2,,,,,open,FALSE,,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
178904878,d543a1c4-e536-42c0-95de-c6e921542598,8/17/2023 8:25,8/17/2023,2023-08-17 15:25:00 UTC,4787965,wilson175,Jim Wilson,2023-08-17 22:04:29 UTC,2023-08-18 21:27:05 UTC,https://www.inaturalist.org/observations/178904878,https://inaturalist-open-data.s3.amazonaws.com/photos/311389141/medium.jpg,,,FALSE,"39278 Modoc Point Rd, Chiloquin, OR 97624",42.5811113,-121.9312692,887,,,,,open,FALSE,,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
180852008,17677036-6833-4eea-8d88-33f2b9c3320c,2023-08-29 15:38:46-07:00,8/29/2023,2023-08-29 22:38:46 UTC,1936768,eheckscher,,2023-08-30 00:47:13 UTC,2025-04-04 13:29:25 UTC,https://www.inaturalist.org/observations/180852008,https://inaturalist-open-data.s3.amazonaws.com/photos/315101601/medium.jpg,,,FALSE,"Deschutes National Forest, La Pine, OR, US",43.71443833,-121.2653883,5,,,,,open,FALSE,,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
181867769,1e3890fe-dbe3-49a2-b600-f7ec263b168d,2023-09-02 07:35:01-07:00,9/2/2023,2023-09-02 14:35:01 UTC,4270126,otto-mayer,Otto.m,2023-09-05 05:30:38 UTC,2023-09-05 22:24:04 UTC,https://www.inaturalist.org/observations/181867769,https://inaturalist-open-data.s3.amazonaws.com/photos/316992313/medium.jpg,,,FALSE,"Jackson Bottom Wetlands Preserve, Hillsboro, OR, US",45.50104108,-122.9858696,23,,,,,open,FALSE,,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
181998708,63b11d7a-d6c7-4742-b63e-c382cea979c6,2023-08-09 10:25:19-07:00,8/9/2023,2023-08-09 17:25:19 UTC,212303,earthwalker127,,2023-09-06 02:21:14 UTC,2024-06-28 02:02:43 UTC,https://www.inaturalist.org/observations/181998708,https://inaturalist-open-data.s3.amazonaws.com/photos/317243890/medium.jpg,,,FALSE,"Crooked River, Terrebonne, OR, US",44.36951167,-121.1463,4,,,,,open,FALSE,,,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
